DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
11/28/2017 12:50,19.39,55.49,4.92,501.7,39.45,33138.46154,26568.59504,10664.09639
11/28/2017 13:00,19.47,54.92,4.924,503.3,39.47,33310.76923,26747.10744,10612.04819
11/28/2017 13:10,19.56,54.65,4.921,504.2,40.64,33261.53846,26862.39669,10716.14458
11/28/2017 13:20,19.57,55.75,4.927,510.2,47.49,33052.30769,26895.86777,10640.96386
11/28/2017 13:30,19.55,55.79,4.92,502.5,44.32,32683.07692,26613.22314,10652.53012
11/28/2017 13:40,19.6,57.89,4.918,497.7,45.99,32006.15385,26706.19835,10560.0
11/28/2017 13:50,19.55,60.42,4.924,489.8,53.5,31427.69231,26564.87603,10594.6988
11/28/2017 14:00,19.48,60.19,4.917,408.8,55.72,31360.0,26479.33884,10507.95181
11/28/2017 14:10,19.44,62.36,4.921,407.3,60.37,31292.30769,26386.36364,10583.13253
11/28/2017 14:20,19.09,63.19,4.922,282.4,76.5,31163.07692,26282.2314,10617.83133
11/28/2017 14:30,18.96,63.16,4.923,264.8,65.23,31132.30769,26066.52893,10612.04819
11/28/2017 14:40,19.06,63.49,4.918,367.3,73.9,31156.92308,26170.66116,10623.61446
11/28/2017 14:50,18.98,63.59,4.918,280.7,67.28,31243.07692,26378.92562,10658.31325
11/28/2017 15:00,19.05,64.49,4.915,407.7,78.7,31403.07692,26620.66116,10733.49398
11/28/2017 15:10,19.11,63.39,4.917,397.4,67.55,31741.53846,26828.92562,10617.83133
11/28/2017 15:20,19.07,62.29,4.918,376.8,62.78,31550.76923,26687.60331,10542.6506
11/28/2017 15:30,19.17,62.35,4.919,350.0,62.08,31501.53846,26791.73554,10548.43373
11/28/2017 15:40,19.14,63.49,4.919,323.0,57.4,31458.46154,26706.19835,10664.09639
11/28/2017 15:50,19.19,63.09,4.921,306.0,54.22,31661.53846,26832.64463,10600.48193
11/28/2017 16:00,19.0,63.49,4.922,208.5,52.53,31489.23077,26821.4876,10571.56627
11/28/2017 16:10,18.72,63.42,4.921,143.3,47.72,31323.07692,26828.92562,10502.16867
11/28/2017 16:20,18.67,62.65,4.919,176.9,59.79,31495.38462,26475.61983,10502.16867
11/28/2017 16:30,18.66,62.62,4.921,209.0,102.2,31335.38462,26535.12397,10721.92771
11/28/2017 16:40,18.74,62.65,4.915,151.3,121.2,32363.07692,26773.1405,11068.91566
11/28/2017 16:50,18.6,62.92,4.915,148.1,147.1,32861.53846,27420.24793,11745.54217
11/28/2017 17:00,18.53,62.95,4.922,131.8,146.4,33686.15385,28197.52066,13283.85542
11/28/2017 17:10,18.51,62.55,4.919,111.7,129.3,35378.46154,29911.98347,14845.3012
11/28/2017 17:20,18.45,61.58,4.924,96.1,112.7,38135.38462,32381.40496,15915.18072
11/28/2017 17:30,18.35,61.12,4.923,65.53,77.7,40012.30769,33526.8595,16505.06024
11/28/2017 17:40,18.31,61.25,4.919,40.18,42.93,40541.53846,34144.21488,16435.66265
11/28/2017 17:50,18.21,61.58,4.918,13.48,13.3,40941.53846,34333.8843,16586.0241
11/28/2017 18:00,18.1,61.75,4.925,3.423,3.439,40609.23077,34430.57851,16614.93976
11/28/2017 18:10,18.06,61.72,4.924,1.218,1.26,40295.38462,34222.31405,16713.25301
11/28/2017 18:20,17.98,61.88,4.919,0.271,0.241,40252.30769,34292.97521,16828.91566
11/28/2017 18:30,17.9,61.78,4.923,0.08,0.067,40270.76923,34173.96694,16811.56627
11/28/2017 18:40,17.89,61.42,4.914,0.062,0.078,40301.53846,34110.7438,16695.90361
11/28/2017 18:50,17.86,61.45,4.923,0.059,0.067,40160.0,33932.2314,16800.0
11/28/2017 19:00,17.85,61.25,4.921,0.069,0.033,40012.30769,33738.84298,16973.49398
11/28/2017 19:10,17.89,61.78,4.923,0.077,0.041,39956.92308,33787.19008,17013.9759
11/28/2017 19:20,17.85,62.15,4.92,0.048,0.115,39938.46154,33705.3719,16990.84337
11/28/2017 19:30,17.88,62.71,4.924,0.051,0.041,39483.07692,33273.96694,16828.91566
11/28/2017 19:40,17.83,63.42,4.924,0.055,0.056,39236.92308,33002.47934,16996.62651
11/28/2017 19:50,17.82,63.89,4.922,0.048,0.067,39360.0,32939.2562,17019.75904
11/28/2017 20:00,17.78,63.89,4.918,0.044,0.093,39212.30769,33169.83471,17083.37349
11/28/2017 20:10,17.77,64.25,4.922,0.04,0.07,39126.15385,33300.0,17135.42169
11/28/2017 20:20,17.79,64.99,4.924,0.059,0.056,39206.15385,33400.41322,17129.63855
11/28/2017 20:30,17.77,65.55,4.921,0.084,0.067,38523.07692,33069.42149,17158.55422
11/28/2017 20:40,17.74,66.29,4.923,0.062,0.07,38061.53846,33013.63636,17158.55422
11/28/2017 20:50,17.7,66.35,4.922,0.055,0.089,37747.69231,32552.47934,17158.55422
11/28/2017 21:00,17.66,66.95,4.918,0.059,0.096,37169.23077,32020.66116,16805.78313
11/28/2017 21:10,17.58,67.52,4.918,0.051,0.104,37003.07692,31611.57025,16661.20482
11/28/2017 21:20,17.57,67.69,4.926,0.069,0.063,36793.84615,31395.86777,16499.27711
11/28/2017 21:30,17.51,69.56,4.921,0.069,0.044,36769.23077,31228.5124,16273.73494
11/28/2017 21:40,17.46,69.76,4.92,0.059,0.078,36123.07692,30968.18182,16308.43373
11/28/2017 21:50,17.47,70.3,4.923,0.062,0.096,35563.07692,30034.71074,15678.07229
11/28/2017 22:00,17.39,70.8,4.92,0.044,0.137,34923.07692,29090.08264,15498.79518
11/28/2017 22:10,17.38,70.8,4.921,0.04,0.089,34264.61538,28796.28099,15215.42169
11/28/2017 22:20,17.52,71.0,4.925,0.048,0.119,33883.07692,28227.27273,15041.92771
11/28/2017 22:30,17.49,71.2,4.922,0.048,0.111,33132.30769,27639.66942,14400.0
11/28/2017 22:40,17.47,71.1,4.92,0.033,0.148,32473.84615,27070.66116,14272.77108
11/28/2017 22:50,17.44,69.46,4.923,0.062,0.122,31600.0,26360.33058,13948.91566
11/28/2017 23:00,17.34,69.46,4.915,0.033,0.126,30966.15385,25664.87603,13682.89157
11/28/2017 23:10,17.37,68.75,4.922,0.051,0.067,30276.92308,25036.36364,13359.03614
11/28/2017 23:20,17.37,68.42,4.922,0.048,0.107,29532.30769,24478.5124,13064.09639
11/28/2017 23:30,17.39,68.05,4.921,0.044,0.119,29033.84615,23783.05785,12647.71084
11/28/2017 23:40,17.38,67.22,4.923,0.048,0.089,28449.23077,23254.95868,12508.91566
11/28/2017 23:50,17.37,66.59,4.924,0.059,0.078,27858.46154,22741.73554,12404.81928
11/29/2017 0:00,17.34,66.66,4.921,0.044,0.093,26763.07692,22299.17355,12127.22892
11/29/2017 0:10,17.35,65.99,4.921,0.059,0.078,26240.0,21663.22314,11809.15663
11/29/2017 0:20,17.3,65.65,4.92,0.037,0.093,25735.38462,21075.61983,11375.42169
11/29/2017 0:30,17.25,65.92,4.921,0.059,0.115,25421.53846,20718.59504,10912.77108
11/29/2017 0:40,17.33,66.65,4.92,0.062,0.1,24886.15385,20335.53719,10854.93976
11/29/2017 0:50,17.29,67.09,4.921,0.048,0.104,24609.23077,19900.41322,10612.04819
11/29/2017 1:00,17.35,67.65,4.918,0.066,0.059,24209.23077,19588.01653,10415.42169
11/29/2017 1:10,17.33,68.69,4.919,0.048,0.093,23803.07692,19167.7686,10265.06024
11/29/2017 1:20,17.21,68.92,4.915,0.022,0.156,23372.30769,18777.27273,10108.91566
11/29/2017 1:30,17.19,68.69,4.918,0.048,0.152,23107.69231,18669.42149,9975.903614
11/29/2017 1:40,17.27,67.36,4.92,0.059,0.126,23101.53846,18412.80992,9889.156627
11/29/2017 1:50,17.24,66.89,4.918,0.048,0.133,22966.15385,18241.73554,9790.843373
11/29/2017 2:00,17.12,67.32,4.915,0.048,0.126,22713.84615,18007.43802,9686.746988
11/29/2017 2:10,17.04,67.92,4.915,0.029,0.111,22596.92308,17747.10744,9611.566265
11/29/2017 2:20,16.89,67.99,4.919,0.044,0.096,22375.38462,17669.00826,9559.518072
11/29/2017 2:30,16.92,67.72,4.917,0.051,0.093,22363.07692,17464.46281,9513.253012
11/29/2017 2:40,16.89,67.95,4.918,0.04,0.104,22510.76923,17397.52066,9438.072289
11/29/2017 2:50,16.89,67.99,4.917,0.048,0.082,22381.53846,17401.23967,9391.807229
11/29/2017 3:00,16.85,68.19,4.917,0.048,0.115,22221.53846,17308.26446,9391.807229
11/29/2017 3:10,16.85,68.02,4.916,0.037,0.133,22073.84615,17252.47934,9386.024096
11/29/2017 3:20,16.84,68.22,4.918,0.066,0.115,22129.23077,17163.22314,9316.626506
11/29/2017 3:30,16.89,68.16,4.922,0.073,0.148,21920.0,17066.52893,9241.445783
11/29/2017 3:40,16.9,68.29,4.92,0.08,0.115,21840.0,17297.10744,9195.180723
11/29/2017 3:50,16.88,68.72,4.917,0.033,0.182,21470.76923,17219.00826,9212.53012
11/29/2017 4:00,16.84,68.66,4.917,0.04,0.1,21458.46154,17207.85124,9235.662651
11/29/2017 4:10,16.62,68.79,4.917,0.059,0.096,21501.53846,17226.44628,9200.963855
11/29/2017 4:20,16.57,68.92,4.917,0.044,0.163,21630.76923,17137.19008,9189.39759
11/29/2017 4:30,16.67,70.2,4.921,0.091,0.141,21673.84615,17248.76033,9270.361446
11/29/2017 4:40,16.73,70.5,4.916,0.044,0.141,21569.23077,17248.76033,9270.361446
11/29/2017 4:50,16.71,70.3,4.919,0.059,0.17,21704.61538,17416.1157,9490.120482
11/29/2017 5:00,16.82,69.99,4.917,0.062,0.13,21907.69231,17471.90083,9600.0
11/29/2017 5:10,16.88,70.0,4.915,0.048,0.152,21901.53846,17471.90083,9698.313253
11/29/2017 5:20,16.85,69.79,4.915,0.051,0.13,22073.84615,17557.43802,9733.012048
11/29/2017 5:30,16.89,68.62,4.914,0.029,0.133,22756.92308,17910.7438,9929.638554
11/29/2017 5:40,16.94,67.08,4.918,0.073,0.096,23076.92308,18628.5124,10039.51807
11/29/2017 5:50,17.0,66.35,4.919,0.044,0.119,23003.07692,18665.70248,9981.686747
11/29/2017 6:00,16.95,65.95,4.916,0.026,0.152,23040.0,18539.2562,9796.626506
11/29/2017 6:10,16.94,65.12,4.918,0.04,0.074,23470.76923,18725.20661,9727.228916
11/29/2017 6:20,16.91,64.42,4.916,0.044,0.1,23433.84615,18639.66942,9594.216867
11/29/2017 6:30,16.93,64.12,4.917,0.077,0.133,23193.84615,18446.28099,9357.108434
11/29/2017 6:40,16.9,63.55,4.914,0.055,0.085,22818.46154,18267.7686,8848.192771
11/29/2017 6:50,16.95,63.35,4.915,0.055,0.13,22240.0,18152.47934,8570.60241
11/29/2017 7:00,16.89,63.22,4.918,0.037,0.119,22486.15385,18446.28099,7917.108434
11/29/2017 7:10,16.73,64.52,4.914,0.059,0.126,22572.30769,18706.61157,7784.096386
11/29/2017 7:20,16.42,66.35,4.918,0.055,0.089,22627.69231,18918.59504,7697.349398
11/29/2017 7:30,16.26,67.72,4.92,0.073,0.078,22880.0,19000.41322,7581.686747
11/29/2017 7:40,16.24,67.72,4.919,0.084,0.107,22886.15385,19071.07438,7471.807229
11/29/2017 7:50,16.23,67.02,4.918,0.227,0.319,23027.69231,19149.17355,7338.795181
11/29/2017 8:00,16.02,67.52,4.919,1.024,0.989,23987.69231,19491.32231,7280.963855
11/29/2017 8:10,15.86,67.39,4.92,3.694,3.509,24689.23077,19848.34711,7101.686747
11/29/2017 8:20,15.79,67.69,4.921,11.07,10.61,24978.46154,20157.02479,7200.0
11/29/2017 8:30,15.69,67.99,4.919,20.83,19.78,25409.23077,20744.6281,7327.228916
11/29/2017 8:40,15.72,68.02,4.918,29.29,27.44,25956.92308,21068.18182,7390.843373
11/29/2017 8:50,15.81,68.02,4.922,36.22,33.64,27532.30769,20897.10744,7587.46988
11/29/2017 9:00,15.94,67.55,4.92,39.01,35.06,27920.0,21317.35537,7749.39759
11/29/2017 9:10,16.04,67.42,4.921,29.07,24.41,28387.69231,21666.94215,7946.024096
11/29/2017 9:20,16.07,67.89,4.923,33.26,20.59,28843.07692,22064.87603,8050.120482
11/29/2017 9:30,16.08,67.89,4.921,56.55,24.76,29249.23077,21971.90083,8217.831325
11/29/2017 9:40,16.28,67.72,4.923,124.3,35.49,29526.15385,22578.09917,8298.795181
11/29/2017 9:50,17.02,66.59,4.922,193.3,43.96,29612.30769,23318.18182,8356.626506
11/29/2017 10:00,17.57,64.29,4.919,263.4,50.74,30067.69231,23797.93388,8483.855422
11/29/2017 10:10,17.8,63.52,4.924,288.6,52.4,30510.76923,24255.3719,8680.481928
11/29/2017 10:20,17.98,62.75,4.92,257.3,49.77,31046.15385,24750.0,9050.60241
11/29/2017 10:30,18.1,61.82,4.917,234.4,48.82,31033.84615,25244.6281,9472.771084
11/29/2017 10:40,18.34,61.48,4.917,348.1,54.85,31747.69231,25575.61983,9559.518072
11/29/2017 10:50,18.52,61.28,4.925,301.7,57.61,32036.92308,25742.97521,9808.192771
11/29/2017 11:00,18.59,61.05,4.919,327.0,64.31,32504.61538,25869.42149,9929.638554
11/29/2017 11:10,18.69,60.55,4.92,347.4,102.5,33187.69231,26300.82645,10074.21687
11/29/2017 11:20,18.74,59.55,4.922,404.3,85.7,33501.53846,26579.75207,10276.62651
11/29/2017 11:30,18.84,58.45,4.921,366.2,60.07,33716.92308,26695.04132,10346.0241
11/29/2017 11:40,18.97,58.05,4.925,432.5,62.75,33969.23077,27111.57025,10438.55422
11/29/2017 11:50,19.0,57.08,4.925,367.6,60.03,34283.07692,27446.28099,10346.0241
11/29/2017 12:00,19.15,57.68,4.924,464.1,62.04,34036.92308,27676.8595,10340.24096
11/29/2017 12:10,19.44,55.95,4.924,433.0,64.58,35230.76923,27185.95041,10588.91566
11/29/2017 12:20,19.48,54.25,4.922,506.9,63.69,35643.07692,26791.73554,10675.66265
11/29/2017 12:30,19.51,54.01,4.924,505.4,72.7,35710.76923,26840.08264,10675.66265
11/29/2017 12:40,19.7,54.21,4.929,499.3,93.7,35563.07692,26985.12397,10797.10843
11/29/2017 12:50,19.9,55.38,4.923,471.5,110.6,35538.46154,27003.71901,10785.54217
11/29/2017 13:00,19.79,56.48,4.921,521.6,78.8,35476.92308,26635.53719,10872.28916
11/29/2017 13:10,19.69,57.08,4.922,507.9,84.1,35495.38462,26680.16529,10878.07229
11/29/2017 13:20,19.53,57.98,4.917,330.2,144.9,35440.0,26970.24793,11074.6988
11/29/2017 13:30,19.34,58.51,4.92,505.5,122.8,35120.0,26973.96694,11034.21687
11/29/2017 13:40,19.28,59.28,4.922,383.8,109.3,34695.38462,26631.81818,10935.90361
11/29/2017 13:50,19.0,59.75,4.922,264.8,178.0,34320.0,26367.7686,10906.98795
11/29/2017 14:00,18.95,60.31,4.916,289.7,200.0,33643.07692,26669.00826,10814.45783
11/29/2017 14:10,18.72,61.38,4.923,296.3,158.0,33064.61538,27256.61157,10768.19277
11/29/2017 14:20,18.76,61.45,4.924,326.2,100.4,33218.46154,27234.29752,10739.27711
11/29/2017 14:30,18.81,61.95,4.923,465.6,79.8,32929.23077,27312.39669,10669.87952
11/29/2017 14:40,18.84,61.28,4.921,438.0,70.9,32836.92308,27349.58678,10583.13253
11/29/2017 14:50,18.88,61.35,4.918,386.9,68.31,32935.38462,27308.67769,10814.45783
11/29/2017 15:00,18.85,61.55,4.924,358.9,65.12,32535.38462,27450.0,10878.07229
11/29/2017 15:10,18.85,61.22,4.918,350.1,86.9,32473.84615,26970.24793,11022.6506
11/29/2017 15:20,18.76,61.45,4.917,376.0,80.4,32720.0,27572.72727,11271.3253
11/29/2017 15:30,18.86,62.32,4.919,349.9,71.7,32867.69231,27751.23967,11340.72289
11/29/2017 15:40,18.89,62.32,4.918,311.3,53.94,32664.61538,27621.07438,11462.16867
11/29/2017 15:50,18.81,61.82,4.921,284.2,46.5,32990.76923,28097.10744,11560.48193
11/29/2017 16:00,18.75,61.62,4.92,256.8,45.03,33569.23077,28472.72727,11589.39759
11/29/2017 16:10,18.73,61.82,4.92,237.5,54.96,33901.53846,28744.21488,11791.80723
11/29/2017 16:20,18.54,61.68,3.135,111.7,50.21,34006.15385,28703.30579,11797.59036
11/29/2017 16:30,18.45,62.38,0.074,96.8,49.88,34006.15385,28614.04959,11797.59036
11/29/2017 16:40,18.41,63.25,0.071,140.6,87.5,34584.61538,28852.06612,12127.22892
11/29/2017 16:50,18.39,63.68,0.071,130.2,114.7,35089.23077,29060.33058,12890.60241
11/29/2017 17:00,18.33,63.95,0.072,85.7,89.9,35513.84615,29759.50413,14411.56627
11/29/2017 17:10,18.24,64.81,0.073,44.08,46.42,36486.15385,31276.8595,15828.43373
11/29/2017 17:20,18.17,65.65,0.07,74.7,87.3,39618.46154,33869.00826,16823.13253
11/29/2017 17:30,18.04,66.85,0.072,52.48,61.62,41218.46154,35308.26446,17037.10843
11/29/2017 17:40,17.88,68.15,0.071,25.69,27.47,41575.38462,35631.81818,16684.33735
11/29/2017 17:50,17.69,69.25,0.071,11.59,11.36,41575.38462,35486.77686,16933.01205
11/29/2017 18:00,17.51,70.3,0.072,5.625,5.511,41286.15385,35323.1405,17193.25301
11/29/2017 18:10,17.38,70.9,0.07,2.213,2.172,41076.92308,35181.81818,17291.56627
11/29/2017 18:20,17.28,71.7,0.07,0.669,0.626,40898.46154,35148.34711,17366.74699
11/29/2017 18:30,17.15,72.6,0.071,0.132,0.022,40880.0,35036.77686,17580.72289
11/29/2017 18:40,16.78,72.7,0.069,0.062,0.056,41052.30769,35059.09091,17609.63855
11/29/2017 18:50,16.0,73.2,0.073,0.044,0.063,40744.61538,34821.07438,17540.24096
11/29/2017 19:00,15.61,73.0,0.072,0.048,0.044,40806.15385,34895.45455,17511.3253
11/29/2017 19:10,15.23,73.2,0.071,0.059,0.041,40775.38462,34623.96694,17401.44578
11/29/2017 19:20,15.02,72.1,0.07,0.066,0.048,40400.0,34627.68595,17054.45783
11/29/2017 19:30,14.79,72.2,0.072,0.044,0.044,40067.69231,34080.99174,17048.6747
11/29/2017 19:40,14.61,71.6,0.072,0.062,0.019,39673.84615,33634.71074,16933.01205
11/29/2017 19:50,14.38,71.7,0.072,0.069,0.048,39470.76923,33564.04959,16701.68675
11/29/2017 20:00,14.2,72.2,0.07,0.048,0.052,39120.0,33266.52893,16759.51807
11/29/2017 20:10,14.06,72.2,0.07,0.066,0.056,39550.76923,33482.2314,16979.27711
11/29/2017 20:20,13.72,73.0,0.07,0.059,0.026,39396.92308,33593.80165,16927.22892
11/29/2017 20:30,13.66,73.2,0.073,0.029,0.078,38972.30769,33374.38017,16904.09639
11/29/2017 20:40,13.7,73.1,0.072,0.044,0.037,38701.53846,33080.57851,16961.92771
11/29/2017 20:50,13.77,72.7,0.07,0.059,0.037,38492.30769,32991.32231,16990.84337
11/29/2017 21:00,14.34,71.9,0.072,0.066,0.048,38135.38462,32864.87603,16823.13253
11/29/2017 21:10,15.05,69.29,0.072,0.051,0.044,37729.23077,32362.80992,16661.20482
11/29/2017 21:20,15.02,66.72,0.072,0.077,0.037,37015.38462,32035.53719,16533.9759
11/29/2017 21:30,14.74,70.2,0.072,0.051,0.048,36369.23077,31656.19835,16267.95181
11/29/2017 21:40,14.68,70.5,0.071,0.062,0.048,35532.30769,30678.09917,15886.26506
11/29/2017 21:50,14.48,69.31,0.071,0.037,0.074,35187.69231,29893.38843,15209.63855
11/29/2017 22:00,14.56,69.48,0.071,0.033,0.074,34356.92308,29313.22314,14741.20482
11/29/2017 22:10,14.58,68.45,0.072,0.048,0.048,34000.0,28915.28926,14533.01205
11/29/2017 22:20,14.25,69.61,0.072,0.051,0.093,33403.07692,28387.19008,14290.12048
11/29/2017 22:30,14.24,69.85,0.074,0.033,0.059,32935.38462,27803.30579,13960.48193
11/29/2017 22:40,14.22,70.0,0.076,0.059,0.085,32153.84615,26914.46281,13677.10843
11/29/2017 22:50,13.91,71.5,0.071,0.048,0.07,31643.07692,26587.19008,13231.80723
11/29/2017 23:00,13.83,71.8,0.072,0.051,0.104,30689.23077,25627.68595,12948.43373
11/29/2017 23:10,13.86,72.5,0.07,0.062,0.07,30000.0,25040.08264,12746.0241
11/29/2017 23:20,13.71,73.4,0.073,0.04,0.093,29390.76923,24385.53719,12497.3494
11/29/2017 23:30,13.41,73.3,0.073,0.04,0.1,28603.07692,23872.31405,12104.09639
11/29/2017 23:40,13.2,73.4,0.072,0.048,0.067,27673.84615,23113.63636,11774.45783
11/29/2017 23:50,13.02,74.2,0.072,0.029,0.104,26984.61538,22693.38843,11600.96386
11/30/2017 0:00,12.94,74.0,0.072,0.037,0.1,26535.38462,22202.47934,11398.55422
11/30/2017 0:10,12.73,74.5,0.073,0.044,0.093,26067.69231,21878.92562,11225.06024
11/30/2017 0:20,12.6,74.8,0.074,0.048,0.115,25790.76923,21172.31405,11103.61446
11/30/2017 0:30,12.53,75.3,0.072,0.026,0.145,25249.23077,20495.45455,10935.90361
11/30/2017 0:40,12.6,75.6,0.071,0.059,0.115,24763.07692,20443.38843,10912.77108
11/30/2017 0:50,12.62,75.6,0.072,0.051,0.159,24363.07692,20104.95868,10710.36145
11/30/2017 1:00,12.55,75.6,0.071,0.059,0.145,24147.69231,19669.83471,10444.33735
11/30/2017 1:10,12.45,75.7,0.073,0.033,0.089,23840.0,19428.09917,10305.54217
11/30/2017 1:20,12.39,75.9,0.072,0.051,0.115,23618.46154,19149.17355,10137.83133
11/30/2017 1:30,12.38,75.8,0.071,0.051,0.107,23446.15385,18992.97521,10033.73494
11/30/2017 1:40,12.47,75.8,0.071,0.062,0.074,23163.07692,18829.33884,9906.506024
11/30/2017 1:50,12.49,75.4,0.072,0.051,0.141,23156.92308,18513.22314,9831.325301
11/30/2017 2:00,12.42,75.3,0.071,0.044,0.159,22843.07692,18260.33058,9837.108434
11/30/2017 2:10,12.28,75.2,0.073,0.037,0.096,22615.38462,18104.13223,9669.39759
11/30/2017 2:20,12.3,75.4,0.072,0.059,0.078,22393.84615,17810.33058,9571.084337
11/30/2017 2:30,12.3,75.5,0.07,0.062,0.082,22264.61538,17769.42149,9536.385542
11/30/2017 2:40,12.26,75.8,0.069,0.044,0.1,22258.46154,17702.47934,9443.855422
11/30/2017 2:50,12.24,76.7,0.074,0.04,0.122,22301.53846,17427.27273,9432.289157
11/30/2017 3:00,12.09,77.4,0.073,0.066,0.104,21932.30769,17397.52066,9449.638554
11/30/2017 3:10,12.03,78.1,0.072,0.04,0.115,21938.46154,17345.45455,9420.722892
11/30/2017 3:20,12.13,79.0,0.073,0.051,0.122,21809.23077,17308.26446,9414.939759
11/30/2017 3:30,12.38,79.0,0.071,0.059,0.093,21673.84615,17639.2562,9374.457831
11/30/2017 3:40,12.34,79.4,0.072,0.048,0.096,21470.76923,17561.15702,9368.674699
11/30/2017 3:50,12.35,79.8,0.073,0.033,0.115,21649.23077,17486.77686,9362.891566
11/30/2017 4:00,12.33,80.4,0.075,0.084,0.111,21723.07692,17535.12397,9351.325301
11/30/2017 4:10,12.36,81.2,0.072,0.051,0.111,21680.0,17512.80992,9333.975904
11/30/2017 4:20,12.53,81.4,0.071,0.066,0.115,21476.92308,17672.72727,9380.240964
11/30/2017 4:30,12.27,80.8,0.08,0.055,0.137,21815.38462,17780.57851,9409.156627
11/30/2017 4:40,11.15,81.3,0.086,0.077,0.104,22036.92308,17646.69421,9466.987952
11/30/2017 4:50,10.9,81.2,0.079,0.044,0.104,22332.30769,17739.66942,9466.987952
11/30/2017 5:00,10.66,81.3,0.082,0.059,0.137,22424.61538,18037.19008,9490.120482
11/30/2017 5:10,10.54,81.5,0.083,0.077,0.115,22492.30769,18040.90909,9513.253012
11/30/2017 5:20,10.37,81.4,0.084,0.037,0.133,22246.15385,18193.38843,9600.0
11/30/2017 5:30,10.25,81.7,0.078,0.059,0.111,22886.15385,18844.21488,9802.409639
11/30/2017 5:40,10.28,82.0,0.08,0.037,0.126,23636.92308,19193.80165,9779.277108
11/30/2017 5:50,10.19,81.9,0.079,0.051,0.107,23409.23077,18743.80165,9715.662651
11/30/2017 6:00,10.1,81.8,0.078,0.051,0.078,23120.0,18714.04959,9501.686747
11/30/2017 6:10,9.9,81.9,0.083,0.062,0.126,23323.07692,18721.4876,9322.409639
11/30/2017 6:20,9.73,82.2,0.083,0.044,0.152,23360.0,18795.86777,9195.180723
11/30/2017 6:30,9.68,82.5,0.082,0.069,0.082,22923.07692,18632.2314,8963.855422
11/30/2017 6:40,9.6,82.6,0.085,0.051,0.122,22436.92308,18145.04132,8616.86747
11/30/2017 6:50,9.53,83.1,0.083,0.059,0.096,21464.61538,17940.49587,8090.60241
11/30/2017 7:00,9.64,83.0,0.08,0.044,0.104,21975.38462,18211.98347,7419.759036
11/30/2017 7:10,9.59,83.0,0.08,0.044,0.122,22363.07692,18338.42975,7217.349398
11/30/2017 7:20,9.46,83.3,0.081,0.055,0.133,22683.07692,18375.61983,7119.036145
11/30/2017 7:30,9.65,83.5,0.082,0.044,0.126,22824.61538,18509.50413,6997.590361
11/30/2017 7:40,9.7,83.3,0.082,0.062,0.137,23003.07692,18316.1157,6951.325301
11/30/2017 7:50,9.62,83.2,0.081,0.355,0.378,23261.53846,18502.06612,6887.710843
11/30/2017 8:00,9.56,83.1,0.084,1.427,1.36,23944.61538,18758.67769,6945.542169
11/30/2017 8:10,9.51,82.9,0.085,3.669,3.629,24769.23077,19294.21488,6997.590361
11/30/2017 8:20,9.34,83.0,0.083,8.66,8.12,25120.0,19569.42149,7246.26506
11/30/2017 8:30,9.31,83.1,0.078,26.68,17.95,25600.0,20075.20661,7327.228916
11/30/2017 8:40,9.31,83.1,0.082,32.87,24.55,26073.84615,20402.47934,7402.409639
11/30/2017 8:50,9.3,83.1,0.082,58.77,37.4,26535.38462,20841.32231,7581.686747
11/30/2017 9:00,9.44,83.1,0.082,99.8,55.68,27212.30769,21406.61157,7743.614458
11/30/2017 9:10,9.8,83.0,0.085,106.7,75.6,27421.53846,21823.1405,7888.192771
11/30/2017 9:20,9.96,82.5,0.082,134.7,84.1,28104.61538,22124.38017,8079.036145
11/30/2017 9:30,10.11,82.1,0.083,162.8,104.7,28658.46154,22555.78512,8188.915663
11/30/2017 9:40,10.03,81.4,0.083,140.5,113.3,28966.15385,22938.84298,8304.578313
11/30/2017 9:50,10.18,81.3,0.081,163.2,131.0,29169.23077,23355.3719,8512.771084
11/30/2017 10:00,10.49,81.0,0.084,303.9,149.1,29470.76923,23623.1405,8790.361446
11/30/2017 10:10,10.99,80.4,0.082,319.9,117.2,30196.92308,24073.1405,8929.156627
11/30/2017 10:20,11.35,79.6,0.083,290.8,81.1,30535.38462,24392.97521,9177.831325
11/30/2017 10:30,11.94,78.7,0.085,327.9,66.03,30529.23077,24679.33884,8986.987952
11/30/2017 10:40,12.69,77.6,0.082,349.5,73.9,30498.46154,26055.3719,8258.313253
11/30/2017 10:50,13.76,76.7,0.093,364.1,65.05,30849.23077,26170.66116,8258.313253
11/30/2017 11:00,15.0,75.7,0.083,380.1,60.79,31187.69231,26386.36364,8264.096386
11/30/2017 11:10,15.73,72.1,0.072,392.2,58.02,31575.38462,26509.09091,8321.927711
11/30/2017 11:20,17.11,69.63,0.072,411.8,56.82,31587.69231,26743.38843,8350.843373
11/30/2017 11:30,17.68,66.36,0.071,426.0,57.99,31612.30769,26966.52893,8437.590361
11/30/2017 11:40,17.84,65.13,0.071,439.7,60.24,31667.69231,26988.84298,8373.975904
11/30/2017 11:50,18.04,65.23,0.073,452.7,63.55,31470.76923,27241.73554,8564.819277
11/30/2017 12:00,18.13,64.39,0.073,466.5,59.44,31803.07692,27368.18182,8680.481928
